Id,SalePrice
1726,196660.05396254602
1727,162044.3158953048
1728,188440.1448665181
1729,168285.84262326258
1730,162532.69223035825
1731,124295.37677747908
1732,128614.20485178386
1733,118653.0224959046
1734,121516.98950651969
1735,134245.3283354844
1736,114152.18940505368
1737,311836.19563131494
1738,226787.84938535598
1739,285066.578279033
1740,233843.83797421577
1741,199814.20534315985
1742,181493.55821256223
1743,182420.14317192594
1744,304984.42466121673
1745,235179.28830280737
1746,193982.40923210178
1747,224866.71374267273
1748,231349.22638614572
1749,156078.1203706688
1750,131765.13273348837
1751,245847.3944145847
1752,117668.15592182362
1753,154940.28022441754
1754,198521.47063811836
1755,174459.20072202262
1756,129182.70051841559
1757,118291.47298141387
1758,143814.34540591855
1759,160310.85847209385
1760,166040.60026744902
1761,144387.79975572202
1762,181461.40023193287
1763,174329.90621794455
1764,111840.68946832919
1765,184215.44265987258
1766,182945.39133007685
1767,227596.5343154956
1768,152795.3142979569
1769,172800.11128325987
1770,153409.12604150455
1771,122613.40725317675
1772,138636.52690785227
1773,128601.40843759706
1774,128649.1282599839
1775,137868.01705967003
1776,127058.65267139023
1777,117731.14755381295
1778,148665.38624896493
1779,123450.79127977404
1780,179041.90868928353
1781,123887.01882873371
1782,86522.73684692221
1783,137661.1759976964
1784,108762.79007336422
1785,125193.17664155523
1786,140970.84223996307
1787,169841.1397040111
1788,58558.640132845605
1789,96377.24143720929
1790,70965.30820482447
1791,194243.58670648525
1792,164135.87446429997
1793,134131.34860513013
1794,160608.88421086417
1795,137370.36492405136
1796,127060.00087161886
1797,130833.55374451312
1798,119164.75637287613
1799,110178.11497642215
1800,132711.8717079968
1801,129309.36165889869
1802,132495.1313871682
1803,153789.30334283962
1804,150871.7861711631
1805,135781.0093437901
1806,128846.08088028351
1807,135752.10010562575
1808,124906.4143820003
1809,120255.85024619567
1810,151496.63355284225
1811,114813.98582328006
1812,101473.83241473016
1813,128458.96012923932
1814,98217.97365487262
1815,44422.765940524434
1816,107404.74037690746
1817,129057.16972752028
1818,166050.96282342952
1819,126565.50983373018
1820,50008.67098905813
1821,116749.5837776139
1822,154259.6001520878
1823,33723.425700017724
1824,142050.67323184464
1825,140168.1887281601
1826,105456.42191728989
1827,92779.8343340738
1828,140410.58082587784
1829,113616.67250950089
1830,157108.23443020182
1831,151698.53087040872
1832,79602.6936981092
1833,145481.23723687476
1834,124617.9682164304
1835,133490.7011927202
1836,133311.45979776405
1837,92583.20271293573
1838,126720.42063532263
1839,103593.35926930314
1840,158060.99517483197
1841,140854.56450705594
1842,79429.01213228119
1843,129236.54940117932
1844,133059.6665135613
1845,137825.86310431466
1846,157363.89545049047
1847,168394.30695661448
1848,42117.013736757224
1849,113622.68892410454
1850,119546.2938545264
1851,163804.43590590757
1852,122081.09650690101
1853,133676.7154038456
1854,179568.63004603403
1855,155401.39584899935
1856,220406.74447976123
1857,153256.56234735288
1858,137148.83877861084
1859,116092.94081729896
1860,160869.5867480874
1861,115297.94924672761
1862,273404.8381533395
1863,268027.1550761338
1864,268159.53859589336
1865,342450.6626258937
1866,342152.03675722005
1867,225817.86324483855
1868,311705.66873904987
1869,211337.42070920326
1870,232419.46932673766
1871,243799.19235584707
1872,178382.11657921833
1873,232560.73026605093
1874,138930.15185488013
1875,208057.94886886922
1876,200615.144859418
1877,217468.01044482682
1878,207035.24255711553
1879,128133.30955406418
1880,136348.30652812563
1881,241420.06084356317
1882,249887.731966758
1883,198122.7102758022
1884,208399.5544726935
1885,251013.3935971772
1886,305876.2143822298
1887,220086.3448640796
1888,274164.7695614218
1889,165906.45219132068
1890,119157.36458830409
1891,140675.43309345032
1892,103041.6871891397
1893,136224.941560365
1894,122211.23304727755
1895,140601.68466139832
1896,133492.02164805657
1897,116818.86415782508
1898,115897.23652593257
1899,154687.517847355
1900,141298.85447588252
1901,165549.94886379875
1902,143123.57913112166
1903,210287.14597729055
1904,135553.0752357457
1905,189955.3436056614
1906,170783.0095811393
1907,210612.82472283227
1908,114229.76079666782
1909,137313.63287750666
1910,122826.03797892202
1911,203307.77811043235
1912,301971.90321649617
1913,154663.40664536555
1914,54427.61043785751
1915,326128.4135015707
1916,44694.50458427512
1917,252787.86418989734
1918,142040.4590211193
1919,179471.4618783054
1920,157296.729807953
1921,427666.2379600016
1922,335517.1691420134
1923,224268.14222583955
1924,218860.5030051386
1925,205505.4924643323
1926,390387.01683570695
1927,134287.19451127475
1928,158226.24924053767
1929,129717.17350078856
1930,134569.72549756506
1931,152272.96397278932
1932,148398.95674012348
1933,192440.81399567678
1934,180285.25009872392
1935,174805.27918114548
1936,191617.41199384673
1937,183848.83720149586
1938,182846.31252336374
1939,248446.80857730235
1940,185723.9749149355
1941,174362.9347921145
1942,190712.3403834667
1943,205832.08852214433
1944,332655.41612475284
1945,392607.950616108
1946,159235.75628220328
1947,323049.771816564
1948,187458.51935696564
1949,253931.32030971497
1950,186534.99918693304
1951,263765.17516851734
1952,220411.23869641856
1953,180139.77480374285
1954,191977.60790370716
1955,135869.80442716504
1956,299823.1503413255
1957,158881.53670407998
1958,316302.014692378
1959,139822.1654086987
1960,115260.82316433708
1961,122181.68888260193
1962,98557.06940022553
1963,114147.32086181796
1964,111431.9317532564
1965,142217.90855968592
1966,134691.9714772056
1967,284472.04759834224
1968,425937.29794929404
1969,396741.8877182409
1970,424650.7594334806
1971,439312.93465991603
1972,370284.8609741327
1973,263238.1587124819
1974,318255.58383833425
1975,486264.57812433207
1976,275111.81977148773
1977,363307.45188132115
1978,354036.1153927224
1979,330431.7669969097
1980,193550.24231348836
1981,356852.4959582097
1982,223993.5090472574
1983,204198.5084746075
1984,176451.84317086
1985,227255.10071874698
1986,219056.7751409137
1987,179583.9131996881
1988,184047.93310999367
1989,198629.1544685105
1990,224648.41680051852
1991,240697.46990769648
1992,229323.87382357148
1993,172374.2756417462
1994,241560.49010343244
1995,185086.85733107073
1996,260828.74797822195
1997,311194.76743614656
1998,332964.429458877
1999,260043.35836669686
2000,309849.19107813603
2001,267271.56819941034
2002,248867.73127378567
2003,253593.57909210515
2004,278349.81658367586
2005,221011.66509951768
2006,222119.4866440792
2007,242856.25720581287
2008,224702.58372043853
2009,200259.34307911524
2010,203266.8923967874
2011,139721.48746544553
2012,175763.83032353924
2013,186517.0534914596
2014,192640.15416144463
2015,205223.92413696882
2016,201213.73954398558
2017,203237.10857599703
2018,117688.50609486294
2019,136494.95024224525
2020,108923.32192219353
2021,103860.13208751848
2022,182783.6134123795
2023,150528.37070368478
2024,267964.49300301884
2025,348750.55116557586
2026,172425.38542449314
2027,158620.78049732454
2028,151718.8309928708
2029,174001.47373838336
2030,277374.5058347278
2031,246357.83241322768
2032,271880.53713408776
2033,270172.77303457964
2034,170068.90736694683
2035,217030.797336451
2036,203183.64311678548
2037,210407.4861789127
2038,312913.8563634317
2039,216278.47733961674
2040,337696.48791984207
2041,276743.0821344263
2042,208119.8933315045
2043,171409.22996623142
2044,174527.11764279252
2045,208360.98676381938
2046,132927.7974293963
2047,149541.90118204724
2048,138746.09351397655
2049,136711.42816172153
2050,176581.88852102216
2051,107288.34401984345
2052,120790.96097617531
2053,143050.99654544078
2054,89879.45867741962
2055,168332.6276040286
2056,138608.4834651807
2057,112628.7808702045
2058,233610.88567716596
2059,133166.46041667
2060,176043.7198076356
2061,182867.9625967112
2062,128298.18881705392
2063,110293.77491732912
2064,142175.70608910665
2065,117625.54755107402
2066,166664.35375030444
2067,110429.94680311579
2068,124501.42370002017
2069,84488.7451702254
2070,112123.28436714206
2071,96154.02589376653
2072,123846.11222955515
2073,137042.8489317504
2074,180149.19043656753
2075,148254.83542795602
2076,119414.09629861423
2077,158229.52624465353
2078,125608.3092034213
2079,135639.38554664564
2080,118325.39543719207
2081,127197.21316243299
2082,123742.7514768053
2083,145626.9318887736
2084,105061.49868819119
2085,120401.13066173857
2086,126195.54982940649
2087,119475.91041702467
2088,98225.94196601938
2089,77670.09598015047
2090,135222.43927899178
2091,118395.76489084592
2092,131579.10689857116
2093,148569.05200272033
2094,116716.35904232692
2095,146511.07953366163
2096,77763.00652025083
2097,100123.87425475706
2098,152935.5112215085
2099,46043.88461779346
2100,65350.25215850243
2101,119669.27238560189
2102,130119.0259264948
2103,94632.91626124117
2104,136892.52468586914
2105,141122.82336361232
2106,65169.90688396751
2107,219001.26647018685
2108,118743.95589888655
2109,106551.81941844942
2110,137602.6563342482
2111,152111.97873842984
2112,143853.55060978563
2113,123457.29237495405
2114,117475.61740330573
2115,166097.8003899753
2116,110652.75866995163
2117,151169.65245917978
2118,124924.97679448476
2119,107297.46552588635
2120,116153.66810257347
2121,104844.52859064554
2122,108927.83568989437
2123,81443.13571062655
2124,168221.68797981428
2125,130354.21431857122
2126,150489.97191747316
2127,160275.23084451424
2128,143591.41276195555
2129,90384.88970569422
2130,144359.5428098283
2131,141213.43627151602
2132,118944.74609639868
2133,124730.66794971538
2134,123802.57401359822
2135,95342.73214021674
2136,69731.18731189638
2137,108455.24153895497
2138,136349.17245170174
2139,153132.13091154932
2140,136968.7446185262
2141,151705.09260049125
2142,127540.15022113727
2143,150754.62283740655
2144,119227.16521946697
2145,136968.69914306139
2146,168315.85927576676
2147,146332.20171267897
2148,132979.0018560681
2149,152704.57935207407
2150,220024.8389020144
2151,117699.0481122131
2152,187171.09918856123
2153,184804.67707287535
2154,114333.07288394799
2155,155621.577734746
2156,276322.6080803973
2157,240465.3456029488
2158,232447.05181750105
2159,214261.8224352312
2160,175014.08279725854
2161,237891.45436636414
2162,388984.8327252681
2163,367555.9311050614
2164,249441.59087657093
2165,194756.32998046992
2166,152065.3639691549
2167,225320.05937636853
2168,206194.19361135174
2169,203304.8479685893
2170,226200.12976235765
2171,159428.70244904395
2172,128829.94012678578
2173,165574.79379717298
2174,231355.9510908001
2175,287747.76726063335
2176,318768.0197531884
2177,242850.0157815117
2178,218329.43224146648
2179,148208.56382197517
2180,221574.99956690962
2181,189685.2035523477
2182,219268.66590727924
2183,190953.74593051817
2184,127831.31754823825
2185,127756.71682138818
2186,153956.44467714973
2187,153093.48634941012
2188,159828.96974124704
2189,291822.6602284895
2190,74922.95132853132
2191,74978.17193909787
2192,94942.71227732097
2193,109512.41324852436
2194,102624.89792264208
2195,111537.0089123185
2196,108680.3644486481
2197,116403.4217587071
2198,159443.00877848276
2199,173160.99188126947
2200,144505.33417017525
2201,144444.72606777094
2202,209323.02404198496
2203,136607.95850726907
2204,181181.55787677053
2205,110632.13623009592
2206,139285.27661811063
2207,199488.31616519226
2208,240416.8432749447
2209,226108.6067418384
2210,123060.64436882897
2211,114154.06792959699
2212,120870.13180333616
2213,109649.02795026296
2214,152166.8029067657
2215,98885.71989780036
2216,152368.0402099946
2217,85848.7007355371
2218,79036.83871900076
2219,73091.67182919638
2220,65765.06499170307
2221,329214.34210487636
2222,269751.61538139265
2223,295238.00588377845
2224,219272.19061365467
2225,111424.36545426941
2226,206244.94375419026
2227,214599.26044487813
2228,277150.28902852756
2229,247927.76048651338
2230,158409.72814684492
2231,216250.55680612472
2232,188670.26703916804
2233,186284.33939250698
2234,245299.5060414203
2235,234580.04068350504
2236,265622.5945521875
2237,344234.05695669923
2238,200414.04708303142
2239,109139.46415111759
2240,166641.40633936576
2241,160976.2221487667
2242,127243.94639043718
2243,127082.21338889631
2244,102338.42664734035
2245,101234.48882778839
2246,142691.97405048055
2247,111113.75029637782
2248,124168.23551759937
2249,123051.44889823953
2250,130814.30886590072
2251,121732.15268838854
2252,180834.41379461996
2253,156595.50189033858
2254,176957.4332495888
2255,190166.15765306968
2256,186537.33264108686
2257,207204.67072643797
2258,164438.24686247332
2259,178289.73111227705
2260,143068.6159605918
2261,181452.8300728225
2262,209245.92406048844
2263,344429.3850910016
2264,469090.629568662
2265,183449.71100143917
2266,294322.17616565805
2267,384745.76452019095
2268,410742.58961571014
2269,145960.66363583822
2270,191124.61615947855
2271,223520.47159198555
2272,212389.1779503911
2273,169339.86796682162
2274,182098.6618656042
2275,167491.0899755793
2276,189086.18031099727
2277,189385.95562498123
2278,147536.79306767482
2279,123695.67560038711
2280,113729.59064312156
2281,174568.38469458197
2282,193124.81984134254
2283,109886.16924735531
2284,115022.8913740781
2285,136687.7191751775
2286,123684.56814830618
2287,348984.5832654935
2288,277013.5688221522
2289,372824.8634735442
2290,455636.35733421723
2291,319599.46296788036
2292,430282.5195602922
2293,464208.603544968
2294,391871.4424062719
2295,450336.26704476523
2296,275375.9698838021
2297,317612.92861859064
2298,323237.0236030956
2299,382864.0043670616
2300,329430.4035861692
2301,291677.92052590224
2302,246753.54556031365
2303,247503.89340876302
2304,236740.07978677578
2305,197111.23550727233
2306,191535.8832751085
2307,197465.1163469886
2308,219125.98081552857
2309,292048.19220307656
2310,210752.66700149854
2311,201379.30890737838
2312,178964.3238343508
2313,178348.5445304912
2314,169500.65209812872
2315,182375.15096819928
2316,196494.25553966608
2317,190019.68699270207
2318,187521.10694733795
2319,180193.41456576998
2320,187979.09023150452
2321,245262.6253292775
2322,177333.96124149906
2323,181112.25647189343
2324,172063.48569264347
2325,211592.5699367697
2326,172903.56387177322
2327,211682.92072871843
2328,231999.49251750487
2329,184796.4684577427
2330,179795.64941275187
2331,361470.8513420881
2332,387317.0318813708
2333,305332.4084165675
2334,257184.4236600079
2335,269030.75891739194
2336,328010.60939664464
2337,212174.09328406816
2338,272513.39755732863
2339,220441.4981472953
2340,403816.0790617406
2341,215627.06435560388
2342,242224.4897916623
2343,229184.11870316308
2344,226300.98189795646
2345,235179.5579794847
2346,212335.79973011985
2347,197536.3157179088
2348,241833.24758889372
2349,180179.9823075621
2350,297547.06370072183
2351,262058.49349077526
2352,253854.87819259104
2353,261590.61780979764
2354,135954.19084942856
2355,148612.063439567
2356,164394.20241235042
2357,201216.22405195027
2358,201613.01606608226
2359,129155.47306414643
2360,118343.34836001875
2361,143438.59395021858
2362,280218.9118345231
2363,140223.40841214274
2364,160698.8112344758
2365,224536.69989163068
2366,187741.10469377637
2367,220453.83877857085
2368,220053.37869232483
2369,215059.9757157719
2370,170824.38147299606
2371,174706.12744999235
2372,205068.76322718096
2373,290665.9971972872
2374,318678.6686021972
2375,254295.45866895103
2376,293624.4872712427
2377,363841.1399940006
2378,142996.62342285647
2379,221730.26531968368
2380,152439.44913618732
2381,168069.55609146898
2382,203842.64144708286
2383,207113.011051612
2384,248826.9565040765
2385,159479.21906403184
2386,140225.99672371638
2387,132121.66443607069
2388,98589.2199065177
2389,127375.57558300167
2390,145014.25242158677
2391,140959.99630589943
2392,113082.2248756407
2393,165811.62002338868
2394,139553.5768869995
2395,212674.96261532427
2396,143155.84153371045
2397,218680.19443089134
2398,128578.35730207355
2399,61284.21293672188
2400,54925.488584729144
2401,115151.81207993576
2402,140615.54715716245
2403,131504.56761970473
2404,147966.92304090783
2405,167012.00962990822
2406,143260.88185996067
2407,134537.0678254793
2408,142019.91362723362
2409,122046.19413045688
2410,179131.9218479495
2411,118824.84381513267
2412,161605.20849508402
2413,125133.80781277614
2414,149045.46883288733
2415,128508.25155734444
2416,125422.11384571537
2417,134338.2107771195
2418,128751.1995854304
2419,131508.9865132788
2420,122434.4505128571
2421,144905.91074631832
2422,111895.80622124061
2423,134486.49903502662
2424,147845.34646639603
2425,217934.0598499916
2426,130882.56579339178
2427,141071.3437439871
2428,177144.80167784865
2429,109668.67091943887
2430,137504.5110900772
2431,108162.0407269569
2432,140172.07984228653
2433,147046.1916020117
2434,135392.8788280477
2435,154355.64135473853
2436,108542.06691518733
2437,107540.84650979699
2438,123837.55603429793
2439,109603.81705520728
2440,124851.16593507945
2441,109701.34618521098
2442,90833.07267509564
2443,125336.15850082952
2444,124183.7971834324
2445,91650.3667983393
2446,137097.37313209055
2447,192484.56675360992
2448,131994.87878140504
2449,112739.90637667052
2450,153343.82929807654
2451,135834.3761254379
2452,213188.1211922354
2453,89171.61504431693
2454,123927.35896055559
2455,125966.65256779118
2456,150186.59398793612
2457,136789.1963328725
2458,129966.76895343566
2459,110921.43657921038
2460,139191.47690201606
2461,119693.78823447462
2462,136975.9911615342
2463,128820.99682253606
2464,182162.553154974
2465,141316.0757532948
2466,114587.94631370256
2467,146843.09946799497
2468,78418.51633253794
2469,71066.9768061022
2470,187962.7209844349
2471,210191.5358747914
2472,163628.69606947197
2473,123009.78755785017
2474,84547.41281680153
2475,220286.62804396744
2476,115146.64580477763
2477,132212.2107653724
2478,161106.44922545736
2479,100332.05283210275
2480,153554.62914312255
2481,122655.4862331149
2482,138032.27130595068
2483,109710.73492573768
2484,129190.43921427413
2485,126933.9128353877
2486,161331.5573018484
2487,194078.724932533
2488,165021.61369685899
2489,152409.61467821125
2490,153849.80020390337
2491,97124.84504466636
2492,188592.33827513785
2493,150169.9041443962
2494,153221.95487119976
2495,77591.44576399062
2496,241189.2645220554
2497,157191.27771882073
2498,107017.5635181867
2499,82418.43157977505
2500,124007.94536663988
2501,141570.42625762097
2502,149931.2930364105
2503,100366.42518542246
2504,185107.62823861922
2505,229451.04826072775
2506,253747.59319291404
2507,291209.9460462798
2508,253907.56452875666
2509,218878.97447846268
2510,215008.10132245012
2511,177483.78864784
2512,211184.8222956605
2513,228822.43644613886
2514,252847.25911789844
2515,147665.55860515265
2516,172400.61369713888
2517,139028.42170440464
2518,147065.53336649225
2519,225129.82026503098
2520,215597.02396929302
2521,194530.0753534937
2522,228224.56401579455
2523,122846.84460394096
2524,140182.78875277206
2525,150541.76888541508
2526,134064.07521141885
2527,106964.10937709425
2528,126798.06421382078
2529,137283.2455894139
2530,125461.24417377626
2531,250666.56552072358
2532,229668.18537861822
2533,204483.27973980355
2534,231693.6202102009
2535,302932.11286927
2536,239952.14276445517
2537,230487.63058767142
2538,184738.02753627952
2539,195447.35076388958
2540,177108.42453821457
2541,184599.3933674133
2542,172599.15288456794
2543,129083.28104137171
2544,127768.97244738333
2545,135259.98910604764
2546,130502.40197652513
2547,147990.569796784
2548,151333.96507688842
2549,161977.77329511053
2550,649456.4668174895
2551,142760.21466177178
2552,138483.4756689989
2553,75777.21557414292
2554,87490.8089416374
2555,121026.56205911409
2556,98956.56794004598
2557,108024.64964908171
2558,159437.60594283554
2559,133470.48508993033
2560,140719.5625442743
2561,138391.2011046162
2562,135988.07611563857
2563,143993.27687890502
2564,190207.5180973415
2565,131886.3665832314
2566,162029.64042431174
2567,124101.84207589994
2568,197453.08260264574
2569,201389.36522638635
2570,122372.36585405318
2571,182262.54645258872
2572,151517.70616997272
2573,221630.2638769306
2574,257960.90428066952
2575,136369.0938663156
2576,128004.03124321376
2577,168411.478094357
2578,77831.59501126749
2579,46513.07248916351
2580,112559.06672232074
2581,123314.63804723968
2582,124372.54454038832
2583,274012.08943033847
2584,177999.58468463682
2585,196751.30706905483
2586,219915.485350401
2587,202622.15347236514
2588,150219.13251252874
2589,156634.57080823838
2590,224953.41183756545
2591,233069.93692565462
2592,221515.14813393095
2593,262103.50644533566
2594,174857.70862256992
2595,214024.261557261
2596,312795.79197971895
2597,195972.12480075215
2598,277439.44873844256
2599,319056.4916903944
2600,182407.7418522994
2601,154131.6178597353
2602,73814.65623977088
2603,91811.52161900523
2604,81856.96655357226
2605,71581.62699172935
2606,157467.60939788027
2607,204687.57167083665
2608,212280.78692201606
2609,170720.24000585903
2610,117196.25980374751
2611,135012.21789565485
2612,154776.69783325508
2613,129881.37085147826
2614,120232.96501004677
2615,153075.7104649277
2616,154400.62057542175
2617,193367.9816873461
2618,217167.14546737834
2619,204059.79757976087
2620,185212.7036585322
2621,177830.09816867136
2622,185736.74305157783
2623,241623.45844144342
2624,297404.0969773384
2625,302937.1752128299
2626,173581.05197516005
2627,158538.3737157626
2628,450766.90465913503
2629,468958.4190164989
2630,352425.2297363141
2631,467835.9899609639
2632,414131.7837719727
2633,310997.3809810488
2634,408289.43059960194
2635,161866.15353782882
2636,181081.83176204155
2637,192290.6727412663
2638,264282.31676091586
2639,185092.85939913223
2640,157730.058746109
2641,99847.86082077514
2642,202661.1206994945
2643,105637.85151956613
2644,123605.30902793135
2645,108178.25399724774
2646,96920.63043626807
2647,107701.76165095666
2648,139945.1458223009
2649,148749.92553812204
2650,131274.0477641966
2651,137903.10372175547
2652,420590.8494532395
2653,254570.01425169606
2654,255022.76506691633
2655,399855.2737751501
2656,315426.09597851784
2657,342982.8592399569
2658,294340.54396562924
2659,305963.80094948906
2660,346120.28386211616
2661,349923.3090168472
2662,377872.7135297521
2663,278834.7941101618
2664,285794.128336135
2665,327668.1237762744
2666,289921.43974794284
2667,170660.69273772385
2668,183516.150734726
2669,181285.1257812718
2670,279914.6113488701
2671,191993.83576171604
2672,194415.49951299062
2673,218046.64627828906
2674,213280.06486596377
2675,166423.12779186937
2676,196435.9152569221
2677,199336.46598212447
2678,251002.37991865608
2679,275231.8842913041
2680,278817.7576599825
2681,412156.45922839484
2682,327570.8422213861
2683,500734.6665683727
2684,312772.80994424684
2685,333224.81145046785
2686,256636.23259000527
2687,325351.2300184613
2688,214903.7076977057
2689,204986.5242220865
2690,452777.2341070604
2691,198288.5493840657
2692,132019.05661604882
2693,198394.96378593103
2694,133789.32322825
2695,201409.33740007287
2696,193469.32625340973
2697,193341.34544509547
2698,207893.45345635116
2699,181945.98989530499
2700,159108.92314736452
2701,154395.90111874565
2702,108582.10330077518
2703,124868.00546638279
2704,139954.56038560212
2705,112762.77898789289
2706,117053.42879721703
2707,125064.031267444
2708,129165.2048534726
2709,111579.53920687537
2710,125314.08225308264
2711,291664.5471803073
2712,392562.5139794554
2713,171620.9508598084
2714,152827.04411029184
2715,179981.39698839132
2716,146975.72948007463
2717,192675.12081869048
2718,230946.24514604337
2719,159602.2700703567
2720,174458.0795158041
2721,132870.17451979106
2722,165628.3933921962
2723,145046.08981031264
2724,128236.45590921624
2725,129852.8450214992
2726,148071.77115173553
2727,182298.89292669235
2728,169536.15640769116
2729,149586.7461631717
2730,145545.97819412244
2731,128228.17490386235
2732,122428.8842376087
2733,156319.0499710091
2734,150948.07824794066
